COD_ACM,NUMERO_ORIGINAL_SNC,NoPredial,Nombre,DOCUMENTO,Direccion,MatriculaInmobiliaria_ACM,Base Nueva IGAC 20260612
254730100000004540901904010018,254730100000004540901900000018,0100000004540901904010018,HELMER LEANDRO VARGAS CUTIVA,1018439101,K 3 13 12 TO 4 L 18,50C-1605344,PENDIENTE RECIBO
254730100000004540901904010019,254730100000004540901900000019,0100000004540901904010019,MARIELA DE LOS RIOS CORREA,41518783,K 3 13 12 TO 4 L 19,50C-1605345,PENDIENTE RECIBO
254730100000004540901904010020,254730100000004540901900000020,0100000004540901904010020,WILLIAM SALAZAR ACOSTA,79901035,K 3 13 12 TO 4 L 20,50C-1605346,PENDIENTE RECIBO
254730100000004540901904010037,254730100000004540901900000037,0100000004540901904010037,ANDREA DEL PILAR RODRIGUEZ BEJARANO,1018445810,K 3 13 12 TO 4 L 37,50C-1605363,PENDIENTE RECIBO
254730100000004540901904010038,254730100000004540901900000038,0100000004540901904010038,JOSE MAXIMO VIUCHE,79232850,K 3 13 12 TO 4 L 38,50C-1605364,PENDIENTE RECIBO
254730100000004540901904010039,254730100000004540901900000039,0100000004540901904010039,AMIRA YOLANDA GOMEZ OLIVEROS,41659014,K 3 13 12 TO 4 L 39,50C-1605365,PENDIENTE RECIBO
254730100000004540901904010040,254730100000004540901900000040,0100000004540901904010040,HENRY ULLOA NAVARRO,11427487,K 3 13 12 TO 4 L 40,50C-1605366,PENDIENTE RECIBO
254730100000004540901904010041,254730100000004540901900000041,0100000004540901904010041,FONDO VOCACIONAL DIOCESANO,9000048087,K 3 13 12 TO 4 L 41,50C-1605367,PENDIENTE RECIBO
254730100000004540901904010042,254730100000004540901900000042,0100000004540901904010042,FONDO VOCACIONAL DIOCESANO,9000048087,K 3 13 12 TO 4 L 42,50C-1605368,PENDIENTE RECIBO
254730100000004540901904010043,254730100000004540901900000043,0100000004540901904010043,LUIS FERNANDO RODRIGUEZ FRANCO,1073158289,K 3 13 12 TO 4 L 43,50C-1605369,PENDIENTE RECIBO
254730100000004540901904010044,254730100000004540901900000044,0100000004540901904010044,PAULINA PINEDA DE PINEROS,20113179,K 3 13 12 TO 4 L 44,50C-1605370,PENDIENTE RECIBO
254730100000004540901905010034,254730100000004540901900000034,0100000004540901905010034,MAGDA JOHANA ZAMBRANO LOMBANA,52716200,K 3 13 12 TO 5 L 34,50C-1605360,PENDIENTE RECIBO
254730100000004540901905010035,254730100000004540901900000035,0100000004540901905010035,GERMAN OCHOA MARTINEZ,79290975,K 3 13 12 TO 5 L 35,50C-1605361,PENDIENTE RECIBO
254730100000004540901905010036,254730100000004540901900000036,0100000004540901905010036,HERNAN ZAMBRANO GUZMAN,79595292,K 3 13 12 TO 5 L 36,50C-1605362,PENDIENTE RECIBO
254730100000004540901906010021,254730100000004540901900000021,0100000004540901906010021,MARTHA CECILIA FLOREZ FONSECA,41499284,K 3 13 12 TO 6 L 21,50C-1605347,PENDIENTE RECIBO
254730100000004540901906010022,254730100000004540901900000022,0100000004540901906010022,DAVID ANDRES PANTOJA MALDONADO,1020756207,K 3 13 12 TO 6 L 22,50C-1605348,PENDIENTE RECIBO
254730100000004540901906010023,254730100000004540901900000023,0100000004540901906010023,PAULA ANDREA MORA ORJUELA,1000287506,K 3 13 12 TO 6 L 23,50C-1605349,PENDIENTE RECIBO
254730100000004540901906010024,254730100000004540901900000024,0100000004540901906010024,OSCAR MAURICIO CHAPARRO NUNEZ,79522956,K 3 13 12 TO 6 L 24,50C-1605350,PENDIENTE RECIBO
254730100000004540901906010025,254730100000004540901900000025,0100000004540901906010025,SONIA ORJUELA FORERO,51957436,K 3 13 12 TO 6 L 25,50C-1605351,PENDIENTE RECIBO
254730100000004540901906010026,254730100000004540901900000026,0100000004540901906010026,BETSY GIOVANNA RIVERA CORRALES,20916299,K 3 13 12 TO 6 L 26,50C-1605352,PENDIENTE RECIBO
254730100000004540901906010027,254730100000004540901900000027,0100000004540901906010027,VICTOR JULIO SEGURA ESCOBAR,79496610,K 3 13 12 TO 6 L 27,50C-1605353,PENDIENTE RECIBO
254730100000004540901906010028,254730100000004540901900000028,0100000004540901906010028,FRANCY MILENA PEDRAZA FARFAN,52935028,K 3 13 12 TO 6 L 28,50C-1605354,PENDIENTE RECIBO
254730100000004540901906010029,254730100000004540901900000029,0100000004540901906010029,MARIA DE JESUS ARCHILA DURAN,37706470,K 3 13 12 TO 6 L 29,50C-1605355,PENDIENTE RECIBO
254730100000004540901906010030,254730100000004540901900000030,0100000004540901906010030,ANGELICA MARITZA MORENO MENDEZ,51970137,K 3 13 12 TO 6 L 30,50C-1605356,PENDIENTE RECIBO
254730100000004540901906010031,254730100000004540901900000031,0100000004540901906010031,MAGDA JOHANA ZAMBRANO LOMBANA,52716200,K 3 13 12 TO 6 L 31,50C-1605357,PENDIENTE RECIBO
254730100000004540901906010032,254730100000004540901900000032,0100000004540901906010032,ADI CONSUELO PASTRAN ESPITIA,51813677,K 3 13 12 TO 6 L 32,50C-1605358,PENDIENTE RECIBO
254730100000004540901906010033,254730100000004540901900000033,0100000004540901906010033,JENNY KARINA ORJUELA HERNANDEZ,52427265,K 3 13 12 TO 6 L 33,50C-1605359,PENDIENTE RECIBO
254730100000004550165300000000,254730100000004550165000000000,0100000004550165300000000,MUNICIPIO DE MOSQUERA,8999993423,ZONA DE CESION TIPO A,50C-1639758,PENDIENTE RECIBO
254730100000004570029000000000,0,0100000004570029000000000,MUNICIPIO DE MOSQUERA,8999993423,C 20A BR RECODOS,50C-,PENDIENTE RECIBO
254730100000004570029200000000,0,0100000004570029200000000,JUAN CRISTOBAL SOLANO GOMEZ,19301234,C 20A 14B 03 BR RECODOS,50C-,PENDIENTE RECIBO
254730100000004570030200000000,0,0100000004570030200000000,CLAUDIA MILENA RAMIREZ CHACON,52486379,C 20A 14B 19 BR RECODOS,50C-,PENDIENTE RECIBO
254730100000004570031200000000,0,0100000004570031200000000,HECTOR AUGUSTO HERRERA SANCHEZ,80382631,C 20A 14B 25 BR RECODOS,50C-,PENDIENTE RECIBO
254730100000004580029000000000,0,0100000004580029000000000,FIDUCIARIA UNION SA FIDEICOMISO FAI PRADERA DE MOSQUERA II,830053813,C 20A 14B 28,50C-1611010,PENDIENTE RECIBO
254730100000004580029200000000,0,0100000004580029200000000,YUDY CATHERINE CALA CALA,1073176993,C 20A 14B 28,0,PENDIENTE RECIBO
254730100000004580030000000000,0,0100000004580030000000000,FIDUCIARIA UNION SA FIDEICOMISO FAI PRADERA DE MOSQUERA II,830053813,C 20A 14B 10,50C-1611010,PENDIENTE RECIBO
254730100000004580030200000000,0,0100000004580030200000000,NURY ALBENYS GONZALEZ HERNANDEZ,33875397,C 20A 14B 10,0,PENDIENTE RECIBO
254730100000004590029000000000,0,0100000004590029000000000,FIDUCIARIA UNION S.A.,8300538131,C 21A 14B,50C-1611011,PENDIENTE RECIBO
254730100000004590029200000000,0,0100000004590029200000000,MARTHA PATRICIA ARCHILA LEON,21113654,C 21A 14B 13,50C-,PENDIENTE RECIBO
254730100000004590030200000000,0,0100000004590030200000000,ELSA MARIA RODRIGUEZ PEREZ,23676121,C 21A 14B 09,50C-,PENDIENTE RECIBO
254730100000004590031200000000,0,0100000004590031200000000,YOLANDA TORRES MEDINA,51750327,C 21A 14B 07,50C-,PENDIENTE RECIBO
254730100000004590032200000000,0,0100000004590032200000000,LUCERO GUTIERREZ CARO,52698485,C 21A 14B 03,50C-,PENDIENTE RECIBO
254730100000004590033200000000,0,0100000004590033200000000,LUZ MERY PARRA HERRERA,52063097,C 21A 14B 01,50C-,PENDIENTE RECIBO
254730100000004600001000000000,254730100000004600001000000000,0100000004600001000000000,SANDRA MILENA VASQUEZ ROJAS,52804117,C 21A 14B 40,50C-1645475,PENDIENTE RECIBO
254730100000004600003000000000,254730100000004600003000000000,0100000004600003000000000,HECTOR ALVARITO CUARAN MALES,11429857,C 21A 14B 34,50C-1645477,PENDIENTE RECIBO
254730100000004600029000000000,0,0100000004600029000000000,FIDUCIARIA UNION S.A.,11265901,C 4 K 14,50C-1611012,PENDIENTE RECIBO
254730100000004600029200000000,0,0100000004600029200000000,DIANA PATRICIA BOLIVAR GOMEZ,52152319,C 21A 14B 38,0,PENDIENTE RECIBO
254730100000004600030200000000,0,0100000004600030200000000,LUZ INSLENDY PACHON MORENO,52241085,C 21A 14B 26,50C-1611012,PENDIENTE RECIBO
254730100000004600031200000000,0,0100000004600031200000000,JOSE GREGORIO RODRIGUEZ MORENO,13520377,C 21A 14B 22,50C-,PENDIENTE RECIBO
254730100000004600032200000000,0,0100000004600032200000000,MANUEL OME GASCA,4889248,C 21A 14B 20,50C-,PENDIENTE RECIBO
254730100000004600033200000000,0,0100000004600033200000000,BLANCA INES CRUZ BELTRAN,21080772,C 21A 14B 14,50C-,PENDIENTE RECIBO
254730100000004600034200000000,0,0100000004600034200000000,ESTRELLA BARON NINO,39736293,C 21A 14B 10,50C-,PENDIENTE RECIBO
254730100000004610029200000000,0,0100000004610029200000000,YANIRA ANDREA CARDENAS UUAN,52467356,C 22 14B 38,50C-,PENDIENTE RECIBO
254730100000004610030200000000,0,0100000004610030200000000,GLORIA ESPERANZA USMA ARDILA,65773845,C 22A 14B 13,50C-,PENDIENTE RECIBO
254730100000004610031200000000,0,0100000004610031200000000,LEILA LETICIA PATINO APONTE,35473517,C 22A 14B 09,50C-,PENDIENTE RECIBO
254730100000004610032200000000,0,0100000004610032200000000,MARIA DEL CARMEN DUARTE GARCIA,39745867,C 22A 14B 03,50C-,PENDIENTE RECIBO
254730100000004640029000000000,0,0100000004640029000000000,FIDUCIARIA UNION S.A.,8001543710,MZ H,50C-1611016,PENDIENTE RECIBO
254730100000004650002000000000,254730100000004650002000000000,0100000004650002000000000,FIDUCIARIA UNION S A,8300538131,C 20A 14 38 MZ I LO 1 CS B,050C-1611072,PENDIENTE RECIBO
254730100000004650014000000000,254730100000004650014000000000,0100000004650014000000000,WILLIAM ANTONIO PAEZ ESCOBAR,79852341,C 20A 14 02 Mz I Lo 7 Cs B,050C-1611084,PENDIENTE RECIBO
254730100000004650015000000000,254730100000004650015000000000,0100000004650015000000000,FIDUCIARIA UNION S A,8300538131,C 21 14 01 MZ I LO 8 CS A,050C-1611085,PENDIENTE RECIBO
254730100000004650017000000000,254730100000004650017000000000,0100000004650017000000000,FIDUCIARIA UNION S A,8300538131,C 21 14 07 MZ I LO 9 CS A,050C-1611087,PENDIENTE RECIBO
254730100000004650019000000000,254730100000004650019000000000,0100000004650019000000000,MARIA BELEN MARULANDA SALGADO,24825839,C 21 14 13 MZ I LO 10 CS A,050C-1611089,PENDIENTE RECIBO
254730100000004650023000000000,254730100000004650023000000000,0100000004650023000000000,LUXEDY MOYANO MORENO,20380520,C 21 14 25 MZ I LO 12 CS A,050C-1611093,PENDIENTE RECIBO
254730100000004650030200000000,0,0100000004650030200000000,LUXEDY MOYANO MORENO,20380520,C 21 14 25 MZ I LO 12 CS A,50C-1611017,PENDIENTE RECIBO
254730100000004660009000000000,254730100000004660009000000000,0100000004660009000000000,FIDUCIARIA UNION S A,8300538131,C 21 14 16 MZ J LO 5 CS A,050C-1611107,PENDIENTE RECIBO
254730100000004660012000000000,254730100000004660012000000000,0100000004660012000000000,NICOLAY COLOMA MASSO,3159538,C 21 14 08 MZ J LO 6 CS B,050C-1611110,PENDIENTE RECIBO
254730100000004660013000000000,254730100000004660013000000000,0100000004660013000000000,LUZ MARINA GIRALDO TANGARIFE,24757433,C 21 14 04 MZ J LO 7 CS A,050C-1611111,PENDIENTE RECIBO
254730100000004660029200000000,0,0100000004660029200000000,OLGA LUCIA LOPEZ ALDANA,35525441,Calle 21 14 32,50C-1611102,PENDIENTE RECIBO
254730100000004660030200000000,0,0100000004660030200000000,JUAN CARLOS TORRES BUITAMA,75459156,CLL 21A 14 13,50C-1611117,PENDIENTE RECIBO
254730100000004670013000000000,254730100000004670013000000000,0100000004670013000000000,FIDUCIARIA UNION S A,8300538131,C 21A 14 04 MZ K LO 7 CS A,050C-1611139,PENDIENTE RECIBO
254730100000004670029000000000,0,0100000004670029000000000,A: FIDUCIARIA UNION S.A. FIDUNION S.A. FIDEICOMISO FAI-PRADERA DE MOSQUERA II,0,C 22 14 01 MZ K LO 8 CS A,50C-1611017,PENDIENTE RECIBO
254730100000004690002000000000,254730100000004690002000000000,0100000004690002000000000,FIDUCIARIA UNION S A,8300538131,C 22A 14 38 MZ M LO 1 CS B,050C-1611184,PENDIENTE RECIBO
254730100000004690003000000000,254730100000004690003000000000,0100000004690003000000000,FIDUCIARIA UNION S A,8300538131,C 22A 14 34 MZ M LO 2 CS A,050C-1611185,PENDIENTE RECIBO
254730100000004690006000000000,254730100000004690006000000000,0100000004690006000000000,LUZ ESPERANZA GARCIA CHAVARRO,35324230,C 22A 14 26 MZ M LO 3 CS B,050C-1611188,PENDIENTE RECIBO
254730100000004690007000000000,254730100000004690007000000000,0100000004690007000000000,CLAUDIA ACEVEDO RODRIGUEZ,20781748,C 22A 14 22 MZ M LO 4 CS A,050C-1611189,PENDIENTE RECIBO
254730100000004690010000000000,254730100000004690010000000000,0100000004690010000000000,FIDUCIARIA UNION S A,8300538131,C 22A 14 14 MZ M LO 5 CS B,050C-1611192,PENDIENTE RECIBO
254730100000004690014000000000,254730100000004690014000000000,0100000004690014000000000,UBALDINA MORENO,20081594,C 22A 14 02 MZ M LO 7 CS B,050C-1611196,PENDIENTE RECIBO
254730100000004690016000000000,254730100000004690016000000000,0100000004690016000000000,FIDUCIARIA UNION S A,830053813,C 22B 14 03 Mz M Lo 08 Cs B,050C-1611198,PENDIENTE RECIBO
254730100000004690020000000000,254730100000004690020000000000,0100000004690020000000000,ROSA NELLY SANCHEZ SOLANO,41652213,C 22B 14 15 Mz M Lo 10 Cs B,050C-1611202,PENDIENTE RECIBO
254730100000004690021000000000,254730100000004690021000000000,0100000004690021000000000,FIDUCIARIA UNION S A,830053813,C 22B 14 19 Mz M Lo 11 Cs A,050C-1611203,PENDIENTE RECIBO
254730100000004690026000000000,254730100000004690026000000000,0100000004690026000000000,FIDUCIARIA UNION S A,8300538131,C 22B 14 33 Mz M Lo 13 Cs B,050C-1611208,PENDIENTE RECIBO
254730100000004700004000000000,254730100000004700004000000000,0100000004700004000000000,NIDYA SANCHEZ MEDINA,51980964,C 22 B 14 32,050C-1611214,PENDIENTE RECIBO
254730100000004700005000000000,254730100000004700005000000000,0100000004700005000000000,FIDUCIARIA UNION S A,8300538131,C 22B 14 28,050C-1611215,PENDIENTE RECIBO
254730100000004700008000000000,254730100000004700008000000000,0100000004700008000000000,PEDRO ALBERTO OCHOA HERRERA,11321076,C 22B 14 20,050C-1611218,PENDIENTE RECIBO
254730100000004700009000000000,254730100000004700009000000000,0100000004700009000000000,FIDUCIARIA UNION S A,8300538131,C 22B 14 16,050C-1611219,PENDIENTE RECIBO
254730100000004700010000000000,254730100000004700010000000000,0100000004700010000000000,FIDUCIARIA UNION S A,8300538131,C 22B 14 14,050C-1611220,PENDIENTE RECIBO
254730100000004700012000000000,254730100000004700012000000000,0100000004700012000000000,FIDUCIARIA UNION S A,8300538131,C 22B 14 08,050C-1611222,PENDIENTE RECIBO
254730100000004700014000000000,254730100000004700014000000000,0100000004700014000000000,FIDUCIARIA UNION S A,8300538131,C 22B 14 02,050C-1611224,PENDIENTE RECIBO
254730100000004700015000000000,254730100000004700015000000000,0100000004700015000000000,ALCIRA COBALEDA MONTEALEGRE,41458129,C 23 14 01,050C-1611225,PENDIENTE RECIBO
254730100000004700016000000000,254730100000004700016000000000,0100000004700016000000000,YOLANDA IZQUIERDO HERNANDEZ,20738148,C 23 14 03,050C-1611226,PENDIENTE RECIBO
254730100000004700018000000000,254730100000004700018000000000,0100000004700018000000000,FIDUCIARIA UNION S A,8300538131,C 23 14 09,050C-1611228,PENDIENTE RECIBO
254730100000004700023000000000,254730100000004700023000000000,0100000004700023000000000,FIDUCIARIA UNION S A,8300538131,C 23 14 25,050C-1611233,PENDIENTE RECIBO
254730100000004710033000000000,0,0100000004710033000000000,FIDUCIARIA UNION S.A. FIDUNION S.A. VOCERA Y ADMINISTRADORA DEL PATRIMONIO AUTONOMO FIDEICOMISO FAI,830053813,VIA,50C-1611023,PENDIENTE RECIBO
254730100000004710033200000000,0,0100000004710033200000000,CELIA MARIA SUANCHA RODRIGUEZ,52356483,C 23 14B 32 Mz O Lo 03 Cs B,50C-,PENDIENTE RECIBO
254730100000004710034200000000,0,0100000004710034200000000,GLADYS MARLENE GARAY MENDEZ,20551195,C 23 14B 22 Mz O Lo 05 Cs A,50C-,PENDIENTE RECIBO
254730100000004710035200000000,0,0100000004710035200000000,IRMA CECILIA GARCIA ROZO,51911256,C 23A 14B 33 MZ O LO 14 CS B,50C-,PENDIENTE RECIBO
254730100000004710036200000000,0,0100000004710036200000000,FREDY VALBUENA MENDOZA,80655198,C 23A 14B 31 MZ O LO 14 CS A,50C-,PENDIENTE RECIBO
254730100000004710037200000000,0,0100000004710037200000000,MARIA EUGENIA CAMACHO GRANADA,30204716,C 23 14B 02 Mz O Lo 8 Cs B,50C-,PENDIENTE RECIBO
254730100000004710038200000000,0,0100000004710038200000000,JOHN JAIRO MUNOZ VILLAMIZAR,80158967,C 23 14B 04 Mz O Lo 8 Cs A,50C-,PENDIENTE RECIBO
254730100000004710039200000000,0,0100000004710039200000000,BEATRIZ EULALIA OROZCO,51816426,C 23 14B 08 Mz O Lo 7 Cs B,50C-,PENDIENTE RECIBO
254730100000004710040200000000,0,0100000004710040200000000,LILIA YANIRA MUNOZ GONZALEZ,52662851,C 23A 14B 07 Mz O Lo 10 Cs A,50C-,PENDIENTE RECIBO
254730100000004710041200000000,0,0100000004710041200000000,NORIS CECILIA BARRIOS HERAZO,22885457,C 23A 14B 21 MZ O LO 12 CS B,50C-,PENDIENTE RECIBO
254730100000004710042200000000,0,0100000004710042200000000,OLIVA PINEROS CORTES,39780862,C 23A 14B 25 MZ O LO 13 CS A,50C-,PENDIENTE RECIBO
254730100000004720001000000000,254730100000004720001000000000,0100000004720001000000000,JOSE OCTAVIO CARDENAS MARTIN,19235649,C 23A 14B 46 MZ P LO 1 CS A,050C-1631406,PENDIENTE RECIBO
254730100000004720003000000000,254730100000004720003000000000,0100000004720003000000000,FIDUCIARIA UNION S A,8300538131,C 23A 14B 40 MZ P LO 2 CS A,050C-1631408,PENDIENTE RECIBO
254730100000004720007000000000,254730100000004720007000000000,0100000004720007000000000,CLAUDIA PATRICIA AVILA GACHANCIPA,3197158,C 23A 14B 28,050C-1631412,PENDIENTE RECIBO
254730100000004720008000000000,254730100000004720008000000000,0100000004720008000000000,FIDUCIARIA UNION S A,8300538131,C 23A 14B 26,050C-1631413,PENDIENTE RECIBO
254730100000004720010000000000,254730100000004720010000000000,0100000004720010000000000,JUAN MANUEL RUIZ HERNANDEZ,3238808,C 23A 14B 20 Mz P Lo 5 Cs B,050C-1631415,PENDIENTE RECIBO
254730100000004720033000000000,0,0100000004720033000000000,FIDUNION S.A. VOCERA Y ADMINISTRADORA DEL PATRIMONIO AUTONOMO FIDEICOMISO FAIPRADERA DE MOSQUERA II,83005813,Lo,50C-1611024,PENDIENTE RECIBO
254730100000004730003000000000,254730100000004730003000000000,0100000004730003000000000,FIDUCIARIA UNION S A,8300538131,C 23B 14B 40 Mz Q Lo 2 Cs A,050C-1631440,PENDIENTE RECIBO
254730100000004730004000000000,254730100000004730004000000000,0100000004730004000000000,FIDUCIARIA UNION S A,8300538131,C 23B 14B 38 Mz Q Lo 2 Cs B,050C-1631441,PENDIENTE RECIBO
254730100000004730006000000000,254730100000004730006000000000,0100000004730006000000000,FIDUCIARIA UNION S A,8300538131,C 23B 14B 32 Mz Q Lo 3 Cs B,050C-1631443,PENDIENTE RECIBO
254730100000004730008000000000,254730100000004730008000000000,0100000004730008000000000,TERESA LUCIA CARDENAS OSSA,32687526,C 23B 14B 26 Mz Q Lo 4 Cs B,050C-1631445,PENDIENTE RECIBO
254730100000004730010000000000,254730100000004730010000000000,0100000004730010000000000,FIDUCIARIA UNION S A,8300538131,C 23B 14B 20 Mz Q Lo 5 Cs B,050C-1631447,PENDIENTE RECIBO
254730100000004730011000000000,254730100000004730011000000000,0100000004730011000000000,MARIA NOHORA FONSECA PEREZ,5234204431,C 23B 14B 16 Mz Q Lo 6 Cs A,050C-1631448,PENDIENTE RECIBO
254730100000004730013000000000,254730100000004730013000000000,0100000004730013000000000,LYDA ESPERANZA PELAEZ PELAEZ,52587033,C 23B 14B 10 Mz Q Lo 7 Cs A,050C-1631450,PENDIENTE RECIBO
254730100000004730018000000000,254730100000004730018000000000,0100000004730018000000000,FIDUCIARIA UNION S A,8300538131,C 23C 14B 03 MZ Q LO 9 CS B,050C-1631455,PENDIENTE RECIBO
254730100000004730020000000000,254730100000004730020000000000,0100000004730020000000000,ANA BELEN ARIAS VARGAS,51704587,C 23C 14B 09 Mz Q Lo 10 Cs B,050C-1631457,PENDIENTE RECIBO
254730100000004730021000000000,254730100000004730021000000000,0100000004730021000000000,FIDUCIARIA UNION S A,8300538131,C 23C 14B 13 Mz Q Lo 11 Cs A,050C-1631458,PENDIENTE RECIBO
